index,bitstring,frequency,objective,is_feasible,assign_0,assign_1,assign_2,assign_3,capacity_0,capacity_1
1942,011011101011,0.00017,31.0,False,True,False,False,False,True,True
1943,011010100101,0.00017,28.0,False,True,True,False,False,True,True
1944,010011000110,0.00017,16.0,False,True,False,False,False,True,True
1945,001101011011,0.00017,21.0,False,False,True,True,False,True,True
1946,100111111100,0.00017,32.0,False,False,True,True,False,True,False
1947,110001001110,0.00017,14.0,False,True,False,False,False,True,True
1948,101100001110,0.00017,14.0,False,True,False,True,True,True,True
1949,110110000110,0.00017,20.0,False,False,True,False,True,True,True
1950,100000110100,0.00017,20.0,False,True,False,True,True,True,True
1951,000100011011,0.00017,11.0,False,False,False,False,False,True,True
1952,110101011110,0.00017,25.0,False,True,False,False,False,True,True
1953,101011010000,0.00017,28.0,False,False,True,True,True,True,True
1954,110010110010,0.00017,33.0,False,False,True,True,True,True,True
1955,101111111001,0.00017,39.0,False,False,True,False,False,True,False
1956,101000100000,0.00017,19.0,False,True,False,False,False,True,True
1957,110111010000,0.00017,31.0,False,False,False,False,False,True,True
1958,100100101101,0.00017,15.0,False,True,False,True,True,True,True
1959,111001011000,0.00017,29.0,False,True,False,True,True,True,True
1960,011101111100,0.00017,36.0,False,False,False,False,False,True,True
1961,000100000101,0.00017,3.0,False,False,False,False,True,True,True
1962,000000101011,0.00017,8.0,False,False,False,True,False,True,True
1963,101111111100,0.00017,39.0,False,False,True,False,False,True,False
1964,101010101101,0.00017,25.0,False,False,False,False,False,True,True
1965,100111001010,0.00017,16.0,False,False,True,False,True,True,True
1966,011101000101,0.00017,20.0,False,False,False,True,True,True,True
1967,111100111111,0.00017,37.0,False,True,True,False,False,False,True
1968,011011101111,0.00017,31.0,False,True,False,False,False,True,True
1969,100011000000,0.00017,13.0,False,False,True,False,False,True,True
1970,101010100111,0.00017,25.0,False,False,False,False,False,True,True
1971,110000110011,0.00017,27.0,True,True,True,True,True,True,True
1972,010110000110,0.00017,16.0,False,True,True,False,True,True,True
1973,101011011111,0.00017,28.0,False,False,True,True,True,True,True
1974,010101100111,0.00017,21.0,False,False,False,True,True,True,True
1975,111000101011,0.00017,26.0,False,True,True,False,False,True,True
1976,110001110111,0.00017,30.0,False,True,False,True,True,True,True
1977,100000110000,0.00017,20.0,False,True,False,True,True,True,True
1978,111011000111,0.00017,27.0,False,False,False,True,False,True,True
1979,000001101101,0.00017,11.0,False,False,True,True,False,True,True
1980,111110000111,0.00017,27.0,False,False,True,True,True,False,True
1981,110011110000,0.00017,36.0,False,False,False,True,True,True,False
1982,111011110100,0.00017,43.0,False,False,False,False,True,True,False
1983,101000101110,0.00017,19.0,False,True,False,False,False,True,True
1984,111100101000,0.00017,29.0,False,True,True,False,True,False,True
1985,100110001100,0.00017,13.0,False,False,False,False,True,True,True
1986,000110001110,0.00017,9.0,False,True,False,False,True,True,True
1987,111100101101,0.00017,29.0,False,True,True,False,True,False,True
1988,101010101111,0.00017,25.0,False,False,False,False,False,True,True
1989,100011111010,0.00017,29.0,False,False,True,True,True,True,False
1990,100001101100,0.00017,15.0,False,True,True,True,False,True,True
1991,011100010100,0.00016,25.0,False,False,True,True,False,True,True
1992,111001001001,0.00016,21.0,False,True,False,True,False,True,True
1993,101000010110,0.00016,19.0,False,True,False,True,True,True,True
1994,000101011101,0.00016,14.0,False,False,True,False,False,True,True
1995,000111000100,0.00016,12.0,False,True,True,False,True,True,True
1996,000111110110,0.00016,28.0,False,True,True,True,False,True,False
1997,010100100110,0.00016,18.0,False,False,True,True,True,True,True
1998,000100101110,0.00016,11.0,False,False,False,True,True,True,True
1999,111000011011,0.00016,26.0,True,True,True,True,True,True,True
2000,001001101101,0.00016,18.0,False,False,True,False,False,True,True
2001,110110110000,0.00016,36.0,False,False,True,True,False,True,True
2002,111001001011,0.00016,21.0,False,True,False,True,False,True,True
2003,001000100001,0.00016,15.0,False,False,False,False,False,True,True
2004,011000110110,0.00016,30.0,False,False,True,False,True,True,True
2005,000110101101,0.00016,17.0,False,True,False,True,True,True,True
2006,001011011010,0.00016,24.0,True,True,True,True,True,True,True
2007,111011100110,0.00016,35.0,False,False,False,False,False,True,True
2008,011110111001,0.00016,39.0,False,True,True,False,False,True,True
2009,110110001110,0.00016,20.0,False,False,True,False,True,True,True
2010,001000011110,0.00016,15.0,False,False,False,True,True,True,True
2011,001100110110,0.00016,26.0,False,False,False,False,False,True,True
2012,110110111101,0.00016,36.0,False,False,True,True,False,True,True
2013,011101001000,0.00016,20.0,False,False,False,True,True,True,True
2014,001011011011,0.00016,24.0,True,True,True,True,True,True,True
2015,000110011110,0.00016,17.0,False,True,False,False,False,True,True
2016,101010001011,0.00016,17.0,False,False,False,True,False,True,True
2017,001011111110,0.00016,32.0,False,True,True,False,True,True,False
2018,001111010111,0.00016,27.0,False,True,True,True,False,True,True
2019,011011010110,0.00016,31.0,False,True,False,True,True,True,True
2020,011111111101,0.00016,42.0,False,True,False,False,False,True,False
2021,111111111100,0.00016,46.0,False,False,False,False,False,False,False
2022,111001100011,0.00016,29.0,False,True,False,False,False,True,True
2023,101000000100,0.00016,11.0,False,True,False,True,False,True,True
2024,001101011100,0.00016,21.0,False,False,True,True,False,True,True
2025,010100011011,0.00016,18.0,False,False,True,False,False,True,True
2026,000110011000,0.00016,17.0,False,True,False,False,False,True,True
2027,000010111000,0.00016,22.0,False,True,False,True,True,True,True
2028,100100000101,0.00016,7.0,False,True,False,False,True,True,True
2029,010111010101,0.00016,27.0,False,True,False,False,False,True,True
2030,111111000111,0.00016,30.0,False,False,False,True,True,False,True
2031,101101110110,0.00016,33.0,False,True,True,False,False,True,True
2032,100010100110,0.00016,18.0,False,False,False,True,False,True,True
2033,110011011101,0.00016,28.0,False,False,False,False,True,True,True
2034,101000101001,0.00016,19.0,False,True,False,False,False,True,True
2035,101001000110,0.00016,14.0,False,True,True,True,False,True,True
2036,100000011100,0.00016,12.0,False,True,False,False,True,True,True
2037,110010011100,0.00016,25.0,False,False,True,False,True,True,True
2038,101011110010,0.00016,36.0,False,False,True,False,True,True,False
2039,100101011010,0.00016,18.0,False,True,True,False,False,True,True
2040,110111000110,0.00016,23.0,False,False,False,False,True,True,True
2041,010001010100,0.00016,18.0,False,False,False,False,True,True,True
2042,100110010000,0.00016,21.0,False,False,False,False,False,True,True
2043,110111011011,0.00016,31.0,False,False,False,False,False,True,True
2044,101100000101,0.00016,14.0,False,True,False,True,True,True,True
2045,110111001001,0.00016,23.0,False,False,False,False,True,True,True
2046,001110001101,0.00016,16.0,False,True,False,True,True,True,True
2047,011101000011,0.00016,20.0,False,False,False,True,True,True,True
2048,001000010101,0.00016,15.0,False,False,False,True,True,True,True
2049,101001010110,0.00016,22.0,True,True,True,True,True,True,True
2050,011110110111,0.00016,39.0,False,True,True,False,False,True,True
2051,100011011111,0.00016,21.0,False,False,True,False,True,True,True
2052,001110011101,0.00016,24.0,False,True,False,True,False,True,True
2053,011111111000,0.00016,42.0,False,True,False,False,False,True,False
2054,011110110101,0.00016,39.0,False,True,True,False,False,True,True
2055,101010001001,0.00016,17.0,False,False,False,True,False,True,True
2056,100110000001,0.00016,13.0,False,False,False,False,True,True,True
2057,001110110100,0.00016,32.0,False,True,False,False,False,True,True
2058,010100100111,0.00016,18.0,False,False,True,True,True,True,True
2059,100010000010,0.00016,10.0,False,False,False,False,False,True,True
2060,001001110011,0.00016,26.0,False,False,True,False,True,True,True
2061,011101110001,0.00016,36.0,False,False,False,False,False,True,True
2062,101100000111,0.00016,14.0,False,True,False,True,True,True,True
2063,001101101110,0.00016,21.0,False,False,True,False,True,True,True
2064,111100110011,0.00016,37.0,False,True,True,False,False,False,True
2065,010101110101,0.00016,29.0,False,False,False,True,False,True,True
2066,110011000110,0.00016,20.0,False,False,False,False,False,True,True
2067,001000011010,0.00016,15.0,False,False,False,True,True,True,True
2068,101100110111,0.00016,30.0,False,True,False,False,False,True,True
2069,110011101101,0.00016,28.0,False,False,False,True,False,True,True
2070,111011100010,0.00016,35.0,False,False,False,False,False,True,True
2071,001000101110,0.00016,15.0,False,False,False,False,False,True,True
2072,000000001100,0.00016,0.0,False,False,False,False,False,True,True
2073,100010100100,0.00016,18.0,False,False,False,True,False,True,True
2074,110110001011,0.00016,20.0,False,False,True,False,True,True,True
2075,100011110101,0.00016,29.0,False,False,True,True,True,True,False
2076,000100001000,0.00016,3.0,False,False,False,False,True,True,True
2077,000100010001,0.00016,11.0,False,False,False,False,False,True,True
2078,000100000011,0.00016,3.0,False,False,False,False,True,True,True
2079,101001001011,0.00016,14.0,False,True,True,True,False,True,True
2080,010100011000,0.00016,18.0,False,False,True,False,False,True,True
2081,110101011101,0.00015,25.0,False,True,False,False,False,True,True
2082,100111101111,0.00015,24.0,False,False,True,True,True,True,True
2083,110000001110,0.00015,11.0,False,True,True,False,False,True,True
2084,011010010101,0.00015,28.0,True,True,True,True,True,True,True
2085,010110111001,0.00015,32.0,False,True,True,True,False,True,True
2086,000101011000,0.00015,14.0,False,False,True,False,False,True,True
2087,011001010101,0.00015,25.0,False,False,False,True,True,True,True
2088,100101101101,0.00015,18.0,True,True,True,True,True,True,True
2089,001100000111,0.00015,10.0,False,False,False,True,True,True,True
2090,110000010110,0.00015,19.0,False,True,True,False,True,True,True
2091,010101110010,0.00015,29.0,False,False,False,True,False,True,True
2092,110010110011,0.00015,33.0,False,False,True,True,True,True,True
2093,010101011110,0.00015,21.0,False,False,False,False,False,True,True
2094,110111100101,0.00015,31.0,False,False,False,True,True,True,True
2095,101100011000,0.00015,22.0,False,True,False,True,False,True,True
2096,001001010100,0.00015,18.0,False,False,True,True,True,True,True
2097,101101111011,0.00015,33.0,False,True,True,False,False,True,True
2098,011010010100,0.00015,28.0,True,True,True,True,True,True,True
2099,101100100100,0.00015,22.0,False,True,False,False,True,True,True
2100,111000010001,0.00015,26.0,True,True,True,True,True,True,True
2101,011110010111,0.00015,31.0,False,True,True,True,False,True,True
2102,000100011111,0.00015,11.0,False,False,False,False,False,True,True
2103,010011101000,0.00015,24.0,False,True,False,True,False,True,True
2104,001010011110,0.00015,21.0,False,True,False,True,True,True,True
2105,011101010110,0.00015,28.0,False,False,False,True,False,True,True
2106,101001111000,0.00015,30.0,False,True,True,False,True,True,True
2107,001100011010,0.00015,18.0,False,False,False,True,False,True,True
2108,000011010101,0.00015,17.0,False,True,True,False,True,True,True
2109,111011100011,0.00015,35.0,False,False,False,False,False,True,True
2110,001001111111,0.00015,26.0,False,False,True,False,True,True,True
2111,011000110101,0.00015,30.0,False,False,True,False,True,True,True
2112,011001010001,0.00015,25.0,False,False,False,True,True,True,True
2113,100100001111,0.00015,7.0,False,True,False,False,True,True,True
2114,001011001001,0.00015,16.0,False,True,True,True,False,True,True
2115,100001101011,0.00015,15.0,False,True,True,True,False,True,True
2116,001111100110,0.00015,27.0,False,True,True,False,True,True,True
2117,010000011010,0.00015,15.0,False,False,True,False,True,True,True
2118,111010000101,0.00015,24.0,False,False,True,True,False,True,True
2119,111111000000,0.00015,30.0,False,False,False,True,True,False,True
2120,111001110011,0.00015,37.0,False,True,False,False,True,True,True
2121,001001011010,0.00015,18.0,False,False,True,True,True,True,True
2122,100011010001,0.00015,21.0,False,False,True,False,True,True,True
2123,100010011011,0.00015,18.0,False,False,False,False,True,True,True
2124,010110010001,0.00015,24.0,False,True,True,False,False,True,True
2125,011100010110,0.00015,25.0,False,False,True,True,False,True,True
2126,000000010110,0.00015,8.0,False,False,False,False,True,True,True
2127,111101000011,0.00015,24.0,False,True,False,True,True,False,True
2128,000011000110,0.00015,9.0,False,True,True,False,False,True,True
2129,101100110011,0.00015,30.0,False,True,False,False,False,True,True
2130,001010101111,0.00015,21.0,False,True,False,False,False,True,True
2131,001010000101,0.00015,13.0,False,True,False,True,False,True,True
2132,100000001101,0.00015,4.0,False,True,False,False,False,True,True
2133,001010011011,0.00015,21.0,False,True,False,True,True,True,True
2134,000110111110,0.00015,25.0,False,True,False,True,False,True,True
2135,100111011011,0.00015,24.0,False,False,True,False,False,True,True
2136,110011001100,0.00015,20.0,False,False,False,False,False,True,True
2137,100111101010,0.00015,24.0,False,False,True,True,True,True,True
2138,111010010100,0.00015,32.0,False,False,True,True,True,True,True
2139,100100011111,0.00015,15.0,False,True,False,False,False,True,True
2140,000000000111,0.00015,0.0,False,False,False,False,False,True,True
2141,010110011111,0.00015,24.0,False,True,True,False,False,True,True
2142,001011101000,0.00015,24.0,False,True,True,False,False,True,True
2143,010110100100,0.00015,24.0,True,True,True,True,True,True,True
2144,111100010010,0.00015,29.0,False,True,True,True,False,False,True
2145,010111100011,0.00015,27.0,False,True,False,True,True,True,True
2146,001100001010,0.00015,10.0,False,False,False,True,True,True,True
2147,111010010110,0.00015,32.0,False,False,True,True,True,True,True
2148,011011101101,0.00015,31.0,False,True,False,False,False,True,True
2149,110000100101,0.00015,19.0,False,True,True,True,False,True,True
2150,010111101101,0.00015,27.0,False,True,False,True,True,True,True
2151,001101111110,0.00015,29.0,False,False,True,False,False,True,True
2152,011101101000,0.00015,28.0,False,False,False,False,True,True,True
2153,101100011110,0.00015,22.0,False,True,False,True,False,True,True
2154,111111000100,0.00015,30.0,False,False,False,True,True,False,True
2155,100011000100,0.00015,13.0,False,False,True,False,False,True,True
2156,111111110010,0.00015,46.0,False,False,False,False,False,False,False
2157,111100000100,0.00015,21.0,False,True,True,True,True,False,True
2158,001000000011,0.00015,7.0,False,False,False,True,False,True,True
2159,101101000110,0.00015,17.0,True,True,True,True,True,True,True
2160,000110100101,0.00015,17.0,False,True,False,True,True,True,True
2161,111011010010,0.00015,35.0,False,False,False,True,True,True,True
2162,000110000000,0.00014,9.0,False,True,False,False,True,True,True
2163,111000100101,0.00014,26.0,False,True,True,False,False,True,True
2164,110101110010,0.00014,33.0,False,True,False,True,False,True,True
2165,011000001101,0.00014,14.0,False,False,True,True,False,True,True
2166,001101001101,0.00014,13.0,False,False,True,True,True,True,True
2167,010100101111,0.00014,18.0,False,False,True,True,True,True,True
2168,000000010101,0.00014,8.0,False,False,False,False,True,True,True
2169,101000100101,0.00014,19.0,False,True,False,False,False,True,True
2170,111010110101,0.00014,40.0,False,False,True,False,True,True,True
2171,110001100100,0.00014,22.0,False,True,False,True,False,True,True
2172,100111111011,0.00014,32.0,False,False,True,True,False,True,False
2173,010010000010,0.00014,13.0,False,True,True,False,False,True,True
2174,110100111111,0.00014,30.0,False,True,True,True,False,True,True
2175,110100100101,0.00014,22.0,True,True,True,True,True,True,True
2176,111000100100,0.00014,26.0,False,True,True,False,False,True,True
2177,010101011101,0.00014,21.0,False,False,False,False,False,True,True
2178,000101101110,0.00014,14.0,False,False,True,True,True,True,True
2179,000001001011,0.00014,3.0,False,False,True,False,False,True,True
2180,010100000001,0.00014,10.0,False,False,True,False,True,True,True
2181,010110101000,0.00014,24.0,True,True,True,True,True,True,True
2182,100001101000,0.00014,15.0,False,True,True,True,False,True,True
2183,011110101001,0.00014,31.0,False,True,True,False,True,True,True
2184,011111011001,0.00014,34.0,False,True,False,True,False,True,True
2185,001111110100,0.00014,35.0,False,True,True,False,False,True,False
2186,110110100010,0.00014,28.0,False,False,True,True,True,True,True
2187,101110001000,0.00014,20.0,False,False,False,True,True,True,True
2188,111111100101,0.00014,38.0,False,False,False,False,True,False,True
2189,101110110111,0.00014,36.0,False,False,False,False,False,True,True
2190,001111000001,0.00014,19.0,True,True,True,True,True,True,True
2191,111010101000,0.00014,32.0,False,False,True,False,False,True,True
2192,011000111010,0.00014,30.0,False,False,True,False,True,True,True
2193,111000010110,0.00014,26.0,True,True,True,True,True,True,True
2194,101011101011,0.00014,28.0,False,False,True,False,False,True,True
2195,101010001110,0.00014,17.0,False,False,False,True,False,True,True
2196,010101111101,0.00014,29.0,False,False,False,True,False,True,True
2197,011110101011,0.00014,31.0,False,True,True,False,True,True,True
2198,110000110010,0.00014,27.0,True,True,True,True,True,True,True
2199,101011100010,0.00014,28.0,False,False,True,False,False,True,True
2200,010000011100,0.00014,15.0,False,False,True,False,True,True,True
2201,101110101010,0.00014,28.0,False,False,False,False,True,True,True
2202,011111100001,0.00014,34.0,False,True,False,False,True,True,True
2203,000011000011,0.00014,9.0,False,True,True,False,False,True,True
2204,000110000110,0.00014,9.0,False,True,False,False,True,True,True
2205,100111001111,0.00014,16.0,False,False,True,False,True,True,True
2206,110001110110,0.00014,30.0,False,True,False,True,True,True,True
2207,110001110001,0.00014,30.0,False,True,False,True,True,True,True
2208,111000101101,0.00014,26.0,False,True,True,False,False,True,True
2209,010001101011,0.00014,18.0,False,False,False,True,False,True,True
2210,101001011010,0.00014,22.0,True,True,True,True,True,True,True
2211,011011000111,0.00014,23.0,False,True,False,True,False,True,True
2212,000111001111,0.00014,12.0,False,True,True,False,True,True,True
2213,110100101010,0.00014,22.0,True,True,True,True,True,True,True
2214,101111100111,0.00014,31.0,False,False,True,False,True,True,True
2215,011000101101,0.00014,22.0,False,False,True,False,False,True,True
2216,111011011101,0.00014,35.0,False,False,False,True,True,True,True
2217,001010011101,0.00014,21.0,False,True,False,True,True,True,True
2218,001001100011,0.00014,18.0,False,False,True,False,False,True,True
2219,110011111011,0.00014,36.0,False,False,False,True,True,True,False
2220,010101000010,0.00014,13.0,False,False,False,False,True,True,True
2221,011101000111,0.00014,20.0,False,False,False,True,True,True,True
2222,010110110010,0.00014,32.0,False,True,True,True,False,True,True
2223,011101001001,0.00014,20.0,False,False,False,True,True,True,True
2224,101111110111,0.00014,39.0,False,False,True,False,False,True,False
2225,001111011000,0.00014,27.0,False,True,True,True,False,True,True
2226,000100000001,0.00014,3.0,False,False,False,False,True,True,True
2227,000000011101,0.00014,8.0,False,False,False,False,True,True,True
2228,001001000011,0.00014,10.0,False,False,True,True,False,True,True
2229,000011110110,0.00014,25.0,False,True,True,True,True,True,False
2230,101100100010,0.00014,22.0,False,True,False,False,True,True,True
2231,000001110111,0.00014,19.0,False,False,True,True,True,True,True
2232,000010001000,0.00014,6.0,False,True,False,False,False,True,True
2233,111001110110,0.00014,37.0,False,True,False,False,True,True,True
2234,110011110110,0.00014,36.0,False,False,False,True,True,True,False
2235,001110110000,0.00014,32.0,False,True,False,False,False,True,True
2236,000000110101,0.00013,16.0,False,False,False,True,True,True,True
2237,110111011010,0.00013,31.0,False,False,False,False,False,True,True
2238,001001100110,0.00013,18.0,False,False,True,False,False,True,True
2239,110010110000,0.00013,33.0,False,False,True,True,True,True,True
2240,000011111000,0.00013,25.0,False,True,True,True,True,True,False
2241,000001110101,0.00013,19.0,False,False,True,True,True,True,True
2242,101011011100,0.00013,28.0,False,False,True,True,True,True,True
2243,101001111111,0.00013,30.0,False,True,True,False,True,True,True
2244,011000110010,0.00013,30.0,False,False,True,False,True,True,True
2245,000110110110,0.00013,25.0,False,True,False,True,False,True,True
2246,000100111110,0.00013,19.0,False,False,False,True,False,True,True
2247,000111011101,0.00013,20.0,False,True,True,False,False,True,True
2248,101100101100,0.00013,22.0,False,True,False,False,True,True,True
2249,011001010110,0.00013,25.0,False,False,False,True,True,True,True
2250,010101110110,0.00013,29.0,False,False,False,True,False,True,True
2251,001100000000,0.00013,10.0,False,False,False,True,True,True,True
2252,111011111010,0.00013,43.0,False,False,False,False,True,True,False
2253,010101110000,0.00013,29.0,False,False,False,True,False,True,True
2254,011010000110,0.00013,20.0,False,True,True,True,False,True,True
2255,000010010111,0.00013,14.0,False,True,False,False,True,True,True
2256,001000110011,0.00013,23.0,False,False,False,False,True,True,True
2257,000000110010,0.00013,16.0,False,False,False,True,True,True,True
2258,101000110111,0.00013,27.0,False,True,False,False,True,True,True
2259,001111101000,0.00013,27.0,False,True,True,False,True,True,True
2260,110110001001,0.00013,20.0,False,False,True,False,True,True,True
2261,000010110100,0.00013,22.0,False,True,False,True,True,True,True
2262,101110011101,0.00013,28.0,False,False,False,True,False,True,True
2263,001010010110,0.00013,21.0,False,True,False,True,True,True,True
2264,101011000001,0.00013,20.0,False,False,True,True,False,True,True
2265,011000100011,0.00013,22.0,False,False,True,False,False,True,True
2266,000001011010,0.00013,11.0,False,False,True,False,True,True,True
2267,010011001110,0.00013,16.0,False,True,False,False,False,True,True
2268,100111111000,0.00013,32.0,False,False,True,True,False,True,False
2269,000101110000,0.00013,22.0,False,False,True,True,False,True,True
2270,000111110100,0.00013,28.0,False,True,True,True,False,True,False
2271,011001111111,0.00013,33.0,False,False,False,False,True,True,True
2272,100100110000,0.00013,23.0,False,True,False,True,False,True,True
2273,001111111100,0.00013,35.0,False,True,True,False,False,True,False
2274,001101011000,0.00013,21.0,False,False,True,True,False,True,True
2275,011010001110,0.00013,20.0,False,True,True,True,False,True,True
2276,101101101011,0.00013,25.0,False,True,True,False,True,True,True
2277,000110101011,0.00013,17.0,False,True,False,True,True,True,True
2278,001111111010,0.00013,35.0,False,True,True,False,False,True,False
2279,011100101010,0.00013,25.0,False,False,True,False,True,True,True
2280,100001010010,0.00013,15.0,False,True,True,False,True,True,True
2281,010000010010,0.00013,15.0,False,False,True,False,True,True,True
2282,000101110011,0.00013,22.0,False,False,True,True,False,True,True
2283,110101001101,0.00013,17.0,False,True,False,False,True,True,True
2284,111111011010,0.00013,38.0,False,False,False,True,False,False,True
2285,011110111110,0.00013,39.0,False,True,True,False,False,True,True
2286,110111010010,0.00013,31.0,False,False,False,False,False,True,True
2287,011111110100,0.00013,42.0,False,True,False,False,False,True,False
2288,011101001110,0.00013,20.0,False,False,False,True,True,True,True
2289,101101000100,0.00013,17.0,True,True,True,True,True,True,True
2290,100010111101,0.00013,26.0,False,False,False,True,True,True,True
2291,011010101010,0.00013,28.0,False,True,True,False,False,True,True
2292,110010101100,0.00013,25.0,False,False,True,True,False,True,True
2293,001000011101,0.00013,15.0,False,False,False,True,True,True,True
2294,011110111101,0.00013,39.0,False,True,True,False,False,True,True
2295,011101010001,0.00013,28.0,False,False,False,True,False,True,True
2296,101100001000,0.00013,14.0,False,True,False,True,True,True,True
2297,011011001001,0.00013,23.0,False,True,False,True,False,True,True
2298,000110001100,0.00013,9.0,False,True,False,False,True,True,True
2299,011010100111,0.00013,28.0,False,True,True,False,False,True,True
2300,010011101100,0.00013,24.0,False,True,False,True,False,True,True
2301,010001100000,0.00013,18.0,False,False,False,True,False,True,True
2302,111110011101,0.00013,35.0,False,False,True,True,False,False,True
2303,101111100110,0.00013,31.0,False,False,True,False,True,True,True
2304,100000111000,0.00013,20.0,False,True,False,True,True,True,True
2305,001110001110,0.00013,16.0,False,True,False,True,True,True,True
2306,111001001000,0.00013,21.0,False,True,False,True,False,True,True
2307,010000101110,0.00013,15.0,False,False,True,True,False,True,True
2308,011110101000,0.00013,31.0,False,True,True,False,True,True,True
2309,101001001101,0.00013,14.0,False,True,True,True,False,True,True
2310,101100111101,0.00013,30.0,False,True,False,False,False,True,True
2311,010010111110,0.00013,29.0,True,True,True,True,True,True,True
2312,101010111110,0.00013,33.0,False,False,False,False,True,True,True
2313,011010111001,0.00013,36.0,False,True,True,False,True,True,True
2314,111010011100,0.00013,32.0,False,False,True,True,True,True,True
2315,100011110100,0.00013,29.0,False,False,True,True,True,True,False
2316,010011011110,0.00013,24.0,False,True,False,False,True,True,True
2317,011001010000,0.00013,25.0,False,False,False,True,True,True,True
2318,001001010110,0.00013,18.0,False,False,True,True,True,True,True
2319,110010110100,0.00013,33.0,False,False,True,True,True,True,True
2320,001101010000,0.00013,21.0,False,False,True,True,False,True,True
2321,111011111100,0.00013,43.0,False,False,False,False,True,True,False
2322,000101111110,0.00013,22.0,False,False,True,True,False,True,True
2323,011110010001,0.00013,31.0,False,True,True,True,False,True,True
2324,101011101010,0.00013,28.0,False,False,True,False,False,True,True
2325,010110110101,0.00013,32.0,False,True,True,True,False,True,True
2326,110110001101,0.00013,20.0,False,False,True,False,True,True,True
2327,110010110110,0.00013,33.0,False,False,True,True,True,True,True
2328,010010110011,0.00013,29.0,True,True,True,True,True,True,True
2329,110111011101,0.00013,31.0,False,False,False,False,False,True,True
2330,100010110111,0.00013,26.0,False,False,False,True,True,True,True
2331,000011110101,0.00013,25.0,False,True,True,True,True,True,False
2332,101111001111,0.00013,23.0,False,False,True,True,True,True,True
2333,101001111011,0.00013,30.0,False,True,True,False,True,True,True
2334,010010011100,0.00013,21.0,False,True,True,False,True,True,True
2335,110100101101,0.00012,22.0,True,True,True,True,True,True,True
2336,110101010101,0.00012,25.0,False,True,False,False,False,True,True
2337,001000111110,0.00012,23.0,False,False,False,False,True,True,True
2338,010011110101,0.00012,32.0,False,True,False,True,True,True,False
2339,011111111010,0.00012,42.0,False,True,False,False,False,True,False
2340,011101110011,0.00012,36.0,False,False,False,False,False,True,True
2341,001110110101,0.00012,32.0,False,True,False,False,False,True,True
2342,100010110000,0.00012,26.0,False,False,False,True,True,True,True
2343,001000111000,0.00012,23.0,False,False,False,False,True,True,True
2344,011100110111,0.00012,33.0,False,False,True,False,False,True,True
2345,101101111101,0.00012,33.0,False,True,True,False,False,True,True
2346,110100100110,0.00012,22.0,True,True,True,True,True,True,True
2347,001000001100,0.00012,7.0,False,False,False,True,False,True,True
2348,111101111100,0.00012,40.0,False,True,False,False,False,False,True
2349,001001001100,0.00012,10.0,False,False,True,True,False,True,True
2350,001101000100,0.00012,13.0,False,False,True,True,True,True,True
2351,001110101010,0.00012,24.0,False,True,False,False,True,True,True
2352,010001111111,0.00012,26.0,False,False,False,True,True,True,True
2353,010101001110,0.00012,13.0,False,False,False,False,True,True,True
2354,001001111001,0.00012,26.0,False,False,True,False,True,True,True
2355,011101101111,0.00012,28.0,False,False,False,False,True,True,True
2356,110110101000,0.00012,28.0,False,False,True,True,True,True,True
2357,101010000100,0.00012,17.0,False,False,False,True,False,True,True
2358,001000001010,0.00012,7.0,False,False,False,True,False,True,True
2359,010100110100,0.00012,26.0,False,False,True,True,False,True,True
2360,111011010111,0.00012,35.0,False,False,False,True,True,True,True
2361,110001110011,0.00012,30.0,False,True,False,True,True,True,True
2362,101111010111,0.00012,31.0,False,False,True,True,False,True,True
2363,101111110000,0.00012,39.0,False,False,True,False,False,True,False
2364,011001100001,0.00012,25.0,False,False,False,False,False,True,True
2365,111001101011,0.00012,29.0,False,True,False,False,False,True,True
2366,001111000010,0.00012,19.0,True,True,True,True,True,True,True
2367,101010101010,0.00012,25.0,False,False,False,False,False,True,True
2368,101100001111,0.00012,14.0,False,True,False,True,True,True,True
2369,111100110001,0.00012,37.0,False,True,True,False,False,False,True
2370,100010001110,0.00012,10.0,False,False,False,False,False,True,True
2371,000011101001,0.00012,17.0,False,True,True,True,False,True,True
2372,100101110011,0.00012,26.0,False,True,True,True,False,True,True
2373,001010010000,0.00012,21.0,False,True,False,True,True,True,True
2374,000111101010,0.00012,20.0,True,True,True,True,True,True,True
2375,110011110111,0.00012,36.0,False,False,False,True,True,True,False
2376,100101010110,0.00012,18.0,False,True,True,False,False,True,True
2377,110101100010,0.00012,25.0,False,True,False,True,True,True,True
2378,111011010000,0.00012,35.0,False,False,False,True,True,True,True
2379,010101000100,0.00012,13.0,False,False,False,False,True,True,True
2380,100000001011,0.00012,4.0,False,True,False,False,False,True,True
2381,010111011011,0.00012,27.0,False,True,False,False,False,True,True
2382,001101100001,0.00012,21.0,False,False,True,False,True,True,True
2383,110000111101,0.00012,27.0,True,True,True,True,True,True,True
2384,100100101110,0.00012,15.0,False,True,False,True,True,True,True
2385,011000111101,0.00012,30.0,False,False,True,False,True,True,True
2386,001100000100,0.00012,10.0,False,False,False,True,True,True,True
2387,001000110100,0.00012,23.0,False,False,False,False,True,True,True
2388,110000100010,0.00012,19.0,False,True,True,True,False,True,True
2389,110001010100,0.00012,22.0,False,True,False,False,True,True,True
2390,000111010001,0.00012,20.0,False,True,True,False,False,True,True
